Name,price,link
"
                   Karbonn Sound Wave K451 + (Champ Gold) 
               ","Rs. 1,289",/karbonn-sound-wave-k451/p/itme7rwzuy74fza8?pid=MOBDEF8RHHP4W6SB&al=9UVSf0Mge7RoGu6LPTGNFMldugMWZuE7Qdj0IGOOVqsexYR46D%2BdFAujWOVwjhApK6PBd8TJewI%3D&ref=L%3A-937628863906561980&srno=b_968
"
                   Intex TURBO (Black, White) 
               ","Rs. 1,289",/intex-turbo/p/itmed5fjy4tdffqz?pid=MOBED5FJWAU5QSQH&al=9UVSf0Mge7TwiKmbeX021sldugMWZuE7Qdj0IGOOVqud66Na9K9iWNYK%2FItGAcdwy%2BvKmUWHumE%3D&ref=L%3A-937628863906561980&srno=b_969
"
                   Micromax X081 (Black) 
               ","Rs. 1,290",/micromax-x081/p/itme6g4ddj5zmbpt?pid=MOBEYMGS9GMRH5GQ&al=9UVSf0Mge7TwiKmbeX021sldugMWZuE7Qdj0IGOOVqtPAgfhEMocfAS4ukodLqZPSWgwLeME95A%3D&ref=L%3A-937628863906561980&srno=b_970
"
                   Intex Yuvi Pro (Silver) 
               ","Rs. 1,290",/intex-yuvi-pro/p/itme6gfpst45yzsb?pid=MOBDWBHGXFMVHV7C&al=9UVSf0Mge7TwiKmbeX021sldugMWZuE7Qdj0IGOOVqtXYwzoAEtbxTlRLn%2BP2b%2BfMKgdjkiYTmQ%3D&ref=L%3A-937628863906561980&srno=b_971
"
                   Intex Alpha Pro (Black, Silver) 
               ","Rs. 1,290",/intex-alpha-pro/p/itme8q7z7fhz8uhb?pid=MOBE8Q7ZGFXZMFNT&al=9UVSf0Mge7TwiKmbeX021sldugMWZuE7Qdj0IGOOVqteBhHLvW3dtPvMxRFUs8E9AXKfVIwsyRo%3D&ref=L%3A-937628863906561980&srno=b_972
"
                   Videocon V1572 (Black) 
               ","Rs. 1,290",/videocon-v1572/p/itme55fj59hzuadz?pid=MOBE55FJRSMDMYQE&al=9UVSf0Mge7TwiKmbeX021sldugMWZuE7Qdj0IGOOVqttcGwb9%2FPO5y3HPkWckr3GgSATSd7TeNE%3D&ref=L%3A-937628863906561980&srno=b_973
"
                   Mtech L4 (Grey) 
               ","Rs. 1,290",/mtech-l4/p/itme6gfmgdhh6zwu?pid=MOBEY8H2NY3BGSRZ&al=9UVSf0Mge7TwiKmbeX021sldugMWZuE7Qdj0IGOOVqu7Z%2FRLZ5DQKqrrv8vyk0PPCZVrKfbHn8M%3D&ref=L%3A-937628863906561980&srno=b_974
"
                   Spice M-5801 (Titanium Grey) 
               ","Rs. 1,291",/spice-m-5801/p/itmed79zhvpcvy5h?pid=MOBED79ZUFUHYCTR&al=9UVSf0Mge7TwiKmbeX021sldugMWZuE7Qdj0IGOOVqtfgUf%2B0Tdo61mHMLX%2FoYoyKFk3q9vUA%2Fg%3D&ref=L%3A-937628863906561980&srno=b_975
"
                   BSNL BSNL-Y2 Super (Black, White) 
               ","Rs. 1,295",/bsnl-bsnl-y2-super/p/itmecfmtgys3hzuy?pid=MOBECFMTUTSQXRZG&al=9UVSf0Mge7TwiKmbeX021sldugMWZuE7Qdj0IGOOVquBK8h6m9yRjaZP%2BDN6yqH%2BF2udHUnd1nc%3D&ref=L%3A-937628863906561980&srno=b_976
"
                   Karbonn Karbonn The Legend Silver (White/Silver) 
               ","Rs. 1,295",/karbonn-legend-silver/p/itmeejfshgzrhpkh?pid=MOBEEJFSRJ9HDJDG&al=9UVSf0Mge7QmJTJghEvfRsldugMWZuE7Qdj0IGOOVqvSGLiwcVNVsV3wrEejjmvEULKcxoZ38q4%3D&ref=L%3A-937628863906561980&srno=b_977
"
                   Brillon E213 (Black) 
               ","Rs. 1,299",/brillon-e213/p/itmecsyfwnbnzjfx?pid=MOBECSYFBCJ7QXGV&al=9UVSf0Mge7QmJTJghEvfRsldugMWZuE7Qdj0IGOOVqux3eopyKPpcB8bEV2IjcY79xILZ1XrL7Y%3D&ref=L%3A-937628863906561980&srno=b_978
"
                   Videocon V1555N (Black Gold) 
               ","Rs. 1,299",/videocon-v1555n/p/itmeejftzrvx3gw5?pid=MOBEEJFTZEZAYRH8&al=9UVSf0Mge7QmJTJghEvfRsldugMWZuE7Qdj0IGOOVqv2Pjunmg0N64ipVBHVfaYV2ohQHGmg9Yk%3D&ref=L%3A-937628863906561980&srno=b_979
"
                   Spice STYLE DESERT SAND (BLACK+RED, BLACK+ORANGE) 
               ","Rs. 1,299",/spice-style-desert-sand/p/itmeczmbghxbm3h8?pid=MOBECZMBSHBAJKTA&al=9UVSf0Mge7QY3W7wYdf9g8ldugMWZuE7Qdj0IGOOVqs8hvlO8utBrbdUEuYBb6zBLbQnfqxPe6k%3D&ref=L%3A-6092002514082839729&srno=b_980
"
                   nokia refurbished nokia1100 (black) 
               ","Rs. 1,299",/nokia-refurbished-nokia1100/p/itmeexje4smg9dss?pid=MOBEEXJE3A9BSEBG&al=9UVSf0Mge7QY3W7wYdf9g8ldugMWZuE7Qdj0IGOOVqvR%2BoenfuWTStkwLyP5%2FW7fmSbn%2Bx4Rfn0%3D&ref=L%3A-6092002514082839729&srno=b_981
"
                   Spice Boss M5702 (White) 
               ","Rs. 1,299",/spice-boss-m5702/p/itmebnf56fkbvvtw?pid=MOBEBNF5D4MYDDJG&al=9UVSf0Mge7Q%2FZD8hJtmMrMldugMWZuE7Qdj0IGOOVqt%2BmuerYyaNJYarhsr8zhYUYb7xFT8IpME%3D&ref=L%3A-6092002514082839729&srno=b_982
"
                   Jivi JFP3432 Full Multimedia Phone (White+Gold) 
               ","Rs. 1,299",/jivi-jfp3432-full-multimedia-phone/p/itmecszygpah4gsw?pid=MOBECSZYSNSACEHV&al=9UVSf0Mge7Q%2FZD8hJtmMrMldugMWZuE7Qdj0IGOOVqtzLh2D5kqkvFGyyr8hsPD1gMhPgK0JWX0%3D&ref=L%3A-6092002514082839729&srno=b_983
"
                   MTS ALL CDMA SIM PHONE (BLACK) 
               ","Rs. 1,299",/mts-all-cdma-sim-phone/p/itmeff8tx6mvp4zn?pid=MOBEFF8TGWZGSACE&al=9UVSf0Mge7Q%2FZD8hJtmMrMldugMWZuE7Qdj0IGOOVqsqcpe%2B8FZnx%2BKnpgDRcdr5Tah66LyiJY4%3D&ref=L%3A-6092002514082839729&srno=b_984
"
                   Spice BOSS (SILVER) 
               ","Rs. 1,299",/spice-boss/p/itmebtjyebpkwfhj?pid=MOBEBTJY56AHPHDM&al=9UVSf0Mge7Q%2FZD8hJtmMrMldugMWZuE7Qdj0IGOOVqtJHv0gVhfEvfU7VzlKAh0U5e3oCre9QrA%3D&ref=L%3A-6092002514082839729&srno=b_985
"
                   Sansui R22 (Black) 
               ","Rs. 1,299",/sansui-r22/p/itme4gx23fyaczhh?pid=MOBE4GX22BM4VMZH&al=9UVSf0Mge7Q%2FZD8hJtmMrMldugMWZuE7Qdj0IGOOVquxK46WmaAFP4KdHyXX0LToDTZz5sSStJc%3D&ref=L%3A-6092002514082839729&srno=b_986
"
                   Karbonn K52 Star (silver) 
               ","Rs. 1,299",/karbonn-k52-star/p/itme9zvtq6z7ufyh?pid=MOBE9ZVTPT9VVFGR&al=9UVSf0Mge7Q%2FZD8hJtmMrMldugMWZuE7Qdj0IGOOVqscOQh140mLYpmACmlkUYgQ5PXVbFrZ9E8%3D&ref=L%3A-6092002514082839729&srno=b_987
"
                   Nokia 105 (Black) 
               ","Rs. 1,299",/nokia-105/p/itme739by678fek6?pid=MOBDKYZKQPYFNCZ7&al=9UVSf0Mge7REp7VgOqGCysldugMWZuE7Qdj0IGOOVqsQzoPDgCw2sZ0GIhNywjyQlHrZXCdfcJU%3D&ref=L%3A-6092002514082839729&srno=b_988
"
                   Lemon B (Red) 
               ","Rs. 1,299",/lemon-b/p/itmeb4yy5mg8dyj8?pid=MOBEB4YYSKZJHHRQ&al=9UVSf0Mge7REp7VgOqGCysldugMWZuE7Qdj0IGOOVqujySH7YeBM0RHT1CiNVUmm4qZqvGAXaSM%3D&ref=L%3A-6092002514082839729&srno=b_989
"
                   Zen M51i (Golden) 
               ","Rs. 1,299",/zen-m51i/p/itmeexcvsrnqrmeg?pid=MOBEEXCVA2BX5H3G&al=9UVSf0Mge7REp7VgOqGCysldugMWZuE7Qdj0IGOOVquDlku%2F2mU%2BGBC81GS6Yy3AJAfGru4Gmbs%3D&ref=L%3A-6092002514082839729&srno=b_990
"
                   Intex Bar Killer 2 (Black) 
               ","Rs. 1,299",/intex-bar-killer-2/p/itme23ja6jtyadzf?pid=MOBE23JAYHHCHPPS&al=9UVSf0Mge7REp7VgOqGCysldugMWZuE7Qdj0IGOOVqtQ8Xu6SIcbtBtsbSW65i%2FhUSFTZAtIsBU%3D&ref=L%3A-6092002514082839729&srno=b_991
"
                   Spice Boss M-5801 (Black) 
               ","Rs. 1,299",/spice-boss-m-5801/p/itme8httzurpph8z?pid=MOBE8HTTQQKGYNMH&al=9UVSf0Mge7REp7VgOqGCysldugMWZuE7Qdj0IGOOVqsAQhHtIxw0Fi4xPxMpoW8JCG%2Bqq7nUg0Y%3D&ref=L%3A-6092002514082839729&srno=b_992
"
                   Intex Turbo M5 (Black, Red) 
               ","Rs. 1,299",/intex-turbo-m5/p/itmedsgqg3xvnrfd?pid=MOBEDSGQTPBHHJGP&al=9UVSf0Mge7REp7VgOqGCysldugMWZuE7Qdj0IGOOVqvIj70nKZVTsezyAE8xo2WS2Pn127swdoI%3D&ref=L%3A-6092002514082839729&srno=b_993
"
                   Mafe HERO (BLACK) 
               ","Rs. 1,299",/mafe-hero/p/itmebxvkvps5xf6y?pid=MOBEBXVK5ZY8VYJS&al=9UVSf0Mge7REp7VgOqGCysldugMWZuE7Qdj0IGOOVquE49BQKnJFtjPoWNUAllvV7ObcFyPSqLU%3D&ref=L%3A-6092002514082839729&srno=b_994
"
                   Spice StyleDesertSand (Black/Orange) 
               ","Rs. 1,299",/spice-styledesertsand/p/itmedfvfnwsy6nfz?pid=MOBEDFVFKMHDWDHU&al=9UVSf0Mge7S%2FJuCNmwmM9cldugMWZuE7Qdj0IGOOVqtUof4MCR3lS92yFlIpJ5erZ7%2FUGI3HX%2Fs%3D&ref=L%3A-6092002514082839729&srno=b_995
"
                   Karbonn Elegance E1 (White) 
               ","Rs. 1,299",/karbonn-elegance-e1/p/itme8mvjzfg947ye?pid=MOBE89UFSFVRZGTB&al=9UVSf0Mge7S%2FJuCNmwmM9cldugMWZuE7Qdj0IGOOVqteBlPLW2JvF5UZDQo8op%2FtW14HRpmqkW4%3D&ref=L%3A-6092002514082839729&srno=b_996
"
                   Lemon B444 (Grey) 
               ","Rs. 1,299",/lemon-b444/p/itmeeadnvxdugpw3?pid=MOBEEADNDRXDUMCQ&al=9UVSf0Mge7S%2FJuCNmwmM9cldugMWZuE7Qdj0IGOOVqu3hGHQQALLLvt8bLRKs%2Fkk7%2FExhyrN7zs%3D&ref=L%3A-6092002514082839729&srno=b_997
"
                   Rage With Power Bank Feature (White, Silver) 
               ","Rs. 1,299",/rage-power-bank-feature/p/itmeafh2gxgdktvg?pid=MOBEAGKGQYAHEEGF&al=9UVSf0Mge7S%2FJuCNmwmM9cldugMWZuE7Qdj0IGOOVquBWNzeOoBjbfYqGP1ihF2zzPE0HKpBhGg%3D&ref=L%3A-6092002514082839729&srno=b_998
"
                   Lemon B444 (Black) 
               ","Rs. 1,299",/lemon-b444/p/itmeeadnvxdugpw3?pid=MOBEEADNXAQARA8X&al=9UVSf0Mge7S%2FJuCNmwmM9cldugMWZuE7Qdj0IGOOVqvkogteX1%2B%2FjCe6tm9yFEjJ%2Flpy9%2BbqGao%3D&ref=L%3A-6092002514082839729&srno=b_999
"
                   Lemon B444 (White) 
               ","Rs. 1,299",/lemon-b444/p/itmeeadnvxdugpw3?pid=MOBEEADNSXPCPZT9&al=9UVSf0Mge7R3KRbBbni2ysldugMWZuE7Qdj0IGOOVqsMB8y5TicuioyCBEgx%2BBg%2Fpq0nhvSDU40%3D&ref=L%3A6356617011695929215&srno=b_1000
"
                   Celkon c303 (Black) 
               ","Rs. 1,299",/celkon-c303/p/itme93zempgzh6vj?pid=MOBE93ZEFJNMDB9Z&al=9UVSf0Mge7R3KRbBbni2ysldugMWZuE7Qdj0IGOOVqvnx8Igkv8In1Iwr9LePESY01tjOhq8NFg%3D&ref=L%3A6356617011695929215&srno=b_1001
"
                   Josh EMERALD (Grey) 
               ","Rs. 1,299",/josh-emerald/p/itmebwqzppncxggd?pid=MOBEBWQZXMJBM5HV&al=9UVSf0Mge7R3KRbBbni2ysldugMWZuE7Qdj0IGOOVqtjVq4pzkIPTfA%2FHZUPT9za%2BCUpeA%2FuvBI%3D&ref=L%3A6356617011695929215&srno=b_1002
"
                   Micromax X1i XTRA (Black) 
               ","Rs. 1,299",/micromax-x1i-xtra/p/itmdb8gr72ydjpy4?pid=MOBDB8G2C6CEYVFE&al=9UVSf0Mge7R3KRbBbni2ysldugMWZuE7Qdj0IGOOVqtstSfVFmzmiIhatCfMftBNxqMtiwblf8g%3D&ref=L%3A6356617011695929215&srno=b_1003
"
                   Intex Jazz (Black) 
               ","Rs. 1,299",/intex-jazz/p/itme3gb9ynjr3pte?pid=MOBE3GB9MHXMTZQ7&al=9UVSf0Mge7S6Zf1gOQStvcldugMWZuE7Qdj0IGOOVqur6%2FY1PbPYrkGcyFNLDO7KL7B6fxeIiRk%3D&ref=L%3A6356617011695929215&srno=b_1004
"
                   Spice M-5364 (Silver) 
               ","Rs. 1,299",/spice-m-5364/p/itmdk2f67zbjhjv8?pid=MOBDKFCRZPEFFEAH&al=9UVSf0Mge7S6Zf1gOQStvcldugMWZuE7Qdj0IGOOVqvjLGSkaqPdJWxTaFd4d4jVOdsf8sW5ZV0%3D&ref=L%3A6356617011695929215&srno=b_1005
"
                   Rage With Power Bank Feature (Black, Gold) 
               ","Rs. 1,299",/rage-power-bank-feature/p/itmeafh2gxgdktvg?pid=MOBEAFH2YDZWAW45&al=9UVSf0Mge7S6Zf1gOQStvcldugMWZuE7Qdj0IGOOVqvvwiFQuf6n%2Bx5ydQxXAug04bZgZdneBPY%3D&ref=L%3A6356617011695929215&srno=b_1006
"
                   Diyi D3 (Champagne) 
               ","Rs. 1,299",/diyi-d3/p/itme6g2cenkgqxp3?pid=MOBEF2Z79VDUNJFZ&al=9UVSf0Mge7S6Zf1gOQStvcldugMWZuE7Qdj0IGOOVqv4cNHhx5JcpctQiB4muplg69kCjVpUdqY%3D&ref=L%3A6356617011695929215&srno=b_1007
"
                   Spice Boss (Silver) 
               ","Rs. 1,299",/spice-boss/p/itmeexdjmzhue7c4?pid=MOBEEXDJNSCZUZ7A&al=9UVSf0Mge7S6Zf1gOQStvcldugMWZuE7Qdj0IGOOVqvbgBTy6b51AjetU%2F65JP3ebgINcfPMzp0%3D&ref=L%3A6356617011695929215&srno=b_1008
"
                   Micromax X245 (Black) 
               ","Rs. 1,299",/micromax-x245/p/itmeddv8g3frjdz3?pid=MOBEDDV8RKBPGZB3&al=9UVSf0Mge7S6Zf1gOQStvcldugMWZuE7Qdj0IGOOVqvCTZxrrycSA3f2u%2BkXW7vzfyfpre4hzLc%3D&ref=L%3A6356617011695929215&srno=b_1009
"
                   Mafe Lotus (Black) 
               ","Rs. 1,299",/mafe-lotus/p/itme2yfh2m5azxcz?pid=MOBE2YFHY5A3GHWE&al=9UVSf0Mge7S6Zf1gOQStvcldugMWZuE7Qdj0IGOOVqt3oXEkFqAVPvNJxPj3uClHpW4Bi1ys%2F40%3D&ref=L%3A6356617011695929215&srno=b_1010
"
                   Panasonic EZ 180 (Blue) 
               ","Rs. 1,299",/panasonic-ez-180/p/itmeymgt3jczar2b?pid=MOBEYMGSH52EA8TH&al=9UVSf0Mge7S6Zf1gOQStvcldugMWZuE7Qdj0IGOOVqvqGoYHYsFtjX5FQfke5%2F9zgiMv8zqcQmQ%3D&ref=L%3A6356617011695929215&srno=b_1011
"
                   Josh EMERALD (White) 
               ","Rs. 1,299",/josh-emerald/p/itmebwqzzchgzgwc?pid=MOBEBWQZTJC8MXPZ&al=9UVSf0Mge7QvjoE5QGXc2sldugMWZuE7Qdj0IGOOVqtvapXuX%2BpONup65nYTi62rXvs6AiikdT0%3D&ref=L%3A6356617011695929215&srno=b_1012
"
                   Lava Spark 242 (Prussian Blue) 
               ","Rs. 1,299",/lava-spark-242/p/itmedgbxe3fapbns?pid=MOBEDGBXPXTNRJFK&al=9UVSf0Mge7QvjoE5QGXc2sldugMWZuE7Qdj0IGOOVqsA5cidfnjsWm6f1qt7ZHwdBihqrpmldU8%3D&ref=L%3A6356617011695929215&srno=b_1013
"
                   K-Touch M10Pro (White) 
               ","Rs. 1,299",/k-touch-m10pro/p/itme9u6vp5dx8zfy?pid=MOBE9U6VGEVFRF76&al=9UVSf0Mge7QvjoE5QGXc2sldugMWZuE7Qdj0IGOOVqv9eEuOXsjobIp2FupYAKI%2FU2B1rVS%2BX%2F4%3D&ref=L%3A6356617011695929215&srno=b_1014
"
                   Zen X32 (RED, BLACK) 
               ","Rs. 1,299",/zen-x32/p/itmebgz4hk4kvdtp?pid=MOBEBGZ3MGFQHGKQ&al=9UVSf0Mge7QvjoE5QGXc2sldugMWZuE7Qdj0IGOOVqu54eZcpVR%2FiEvULCM42Tlf%2BPyJzIt0qLQ%3D&ref=L%3A6356617011695929215&srno=b_1015
"
                   Hitech kick 545 (Black) 
               ","Rs. 1,299",/hitech-kick-545/p/itmedzy6cgns3wst?pid=MOBEDZY6BYM8DJUY&al=9UVSf0Mge7QvjoE5QGXc2sldugMWZuE7Qdj0IGOOVquJuTfSG7ZnoU9lMtSzQPMGavdvrtGCQ%2Fk%3D&ref=L%3A6356617011695929215&srno=b_1016
"
                   Lava KKT 14 Plus (Black & Silver, Black & Red, Black & ...
               ","Rs. 1,299",/lava-kkt-14-plus/p/itmef46hvvu9xxd8?pid=MOBEF46HXCWYWRFV&al=9UVSf0Mge7QvjoE5QGXc2sldugMWZuE7Qdj0IGOOVqsEuT5Pl6hFSBgyWhP087m1efUFh8jO3B0%3D&ref=L%3A6356617011695929215&srno=b_1017
"
                   Karbonn E5 Dual Sim - Black (Black) 
               ","Rs. 1,299",/karbonn-e5-dual-sim-black/p/itmebdgsz4nvqbkg?pid=MOBEBDGSHUYCVGFV&al=9UVSf0Mge7RxD8O7T8fGYMldugMWZuE7Qdj0IGOOVqvYTkQjPuBRn0e6IV1gjjh5bZCSGEEi754%3D&ref=L%3A6356617011695929215&srno=b_1018
"
                   nokia refurbished (black) 
               ","Rs. 1,299",/nokia-refurbished/p/itmef6psacwgffxf?pid=MOBEF6PSC6HQCHG4&al=9UVSf0Mge7RxD8O7T8fGYMldugMWZuE7Qdj0IGOOVquhC8cuv1BXOfFRw8R9bgjd11Ui%2BpNx3oo%3D&ref=L%3A6356617011695929215&srno=b_1019
"
                   nokia 1100 (black) 
               ","Rs. 1,299",/nokia-1100/p/itmef5zyakvmrtwh?pid=MOBEF5ZYYT75BHJW&al=9UVSf0Mge7TCQ2RMMN1%2BI8ldugMWZuE7Qdj0IGOOVquNhL901kS%2BKOPkk8SR39VulrWqBWTSIxk%3D&ref=L%3A6459610557059253185&srno=b_1020
"
                   Intex 3 (White) 
               ","Rs. 1,300",/intex-3/p/itme7fv8t3wgw2wb?pid=MOBE7FV8JYCFVTHP&al=9UVSf0Mge7TCQ2RMMN1%2BI8ldugMWZuE7Qdj0IGOOVqv2c8xJhbnn7ziHmE1pqvJFCfFZqZXoW0g%3D&ref=L%3A6459610557059253185&srno=b_1021
"
                   Rage Bold 2406 (Black, Red) 
               ","Rs. 1,300",/rage-bold-2406/p/itmebsk8z4ggtnnd?pid=MOBEBSK8XANWHY2S&al=9UVSf0Mge7TCQ2RMMN1%2BI8ldugMWZuE7Qdj0IGOOVqv7pseimBaf263CQntpkFZI85eZBgVzSos%3D&ref=L%3A6459610557059253185&srno=b_1022
"
                   Lava KKT Ultra Plus (Black & Red) 
               ","Rs. 1,300",/lava-kkt-ultra-plus/p/itmee3zrs7mjdbrs?pid=MOBEE3ZRHYZBQNKT&al=9UVSf0Mge7TCQ2RMMN1%2BI8ldugMWZuE7Qdj0IGOOVqtlnLoevW0%2F6QmMxaHcIGOYNq4kz4H9i14%3D&ref=L%3A6459610557059253185&srno=b_1023
"
                   Spice Boss Power 5755 (Blue and Silver) 
               ","Rs. 1,300",/spice-boss-power-5755/p/itme7rxucfytmudv?pid=MOBE7RYRR7DD9ZJQ&al=9UVSf0Mge7TCQ2RMMN1%2BI8ldugMWZuE7Qdj0IGOOVqsmvMGv9ApuQlb5UCN3TH7N9%2Fd24%2FuvyNQ%3D&ref=L%3A6459610557059253185&srno=b_1024
"
                   LAVA ARC MAGIC PLUS (BLACK) 
               ","Rs. 1,300",/lava-arc-magic-plus/p/itmef9puxct73qgf?pid=MOBEF9PUSYCYUNCR&al=9UVSf0Mge7TCQ2RMMN1%2BI8ldugMWZuE7Qdj0IGOOVqsbR%2F6FE9irbIkOOYKMAh0hGZVHm0jDm0M%3D&ref=L%3A6459610557059253185&srno=b_1025
"
                   Intex Turbo Star (Black & Silver) 
               ","Rs. 1,300",/intex-turbo-star/p/itmeagtcjhhw3jdg?pid=MOBEAGTCE4Z4UXQD&al=9UVSf0Mge7TCQ2RMMN1%2BI8ldugMWZuE7Qdj0IGOOVqv3610A2FucU2VMkH9F1zfxavx5JTEzC7E%3D&ref=L%3A6459610557059253185&srno=b_1026
"
                   Spice Boss M-5801 (Silver) 
               ","Rs. 1,310",/spice-boss-m-5801/p/itme8httzurpph8z?pid=MOBE8HTTM5KGS5MG&al=9UVSf0Mge7SmsBA%2BNfWbAsldugMWZuE7Qdj0IGOOVquK8w1zx%2Bg9vXHMlUjNP9PGtHE2Mqu8Uy8%3D&ref=L%3A6459610557059253185&srno=b_1027
"
                   Micromax X805 With Charger And Earphone (Black) 
               ","Rs. 1,318",/micromax-x805-charger-earphone/p/itmedfe6xr9zgphm?pid=MOBEDFE6ZMZVZNTY&al=9UVSf0Mge7SmsBA%2BNfWbAsldugMWZuE7Qdj0IGOOVqtD94fNDv0iK5AymHReI3O%2F7mLUpakiDhc%3D&ref=L%3A6459610557059253185&srno=b_1028
"
                   i-Smart IS 204W (Grey) 
               ","Rs. 1,319",/i-smart-is-204w/p/itme6gfgz2hzsjgw?pid=MOBEYSPPUYTJDXYA&al=9UVSf0Mge7SmsBA%2BNfWbAsldugMWZuE7Qdj0IGOOVqu2zp6NVb0PXtC6Giy6Y4HqUilzG4vdbm4%3D&ref=L%3A6459610557059253185&srno=b_1029
"
                   Intex Spy 7 (White, Gold) 
               ","Rs. 1,320",/intex-spy-7/p/itmedsgpmgvfzghx?pid=MOBEDSGP3GHHMEGX&al=9UVSf0Mge7SmsBA%2BNfWbAsldugMWZuE7Qdj0IGOOVqsPC8if370yVU40tKs8VhWa8XfLvTRl9kI%3D&ref=L%3A6459610557059253185&srno=b_1030
"
                   Spice Gaming Mobile X-2 (Red) 
               ","Rs. 1,320",/spice-gaming-mobile-x-2/p/itme5bamhynygmmx?pid=MOBE5BAMQBSUZCKE&al=9UVSf0Mge7SmsBA%2BNfWbAsldugMWZuE7Qdj0IGOOVqumkt8Sp1d6%2F6pZxg6mjcaJzVstX7RmNFw%3D&ref=L%3A6459610557059253185&srno=b_1031
"
                   Intex Yuvi (Silver) 
               ","Rs. 1,320",/intex-yuvi/p/itme8cqjqfvxpbqf?pid=MOBE8CQJGJYYXHZN&al=9UVSf0Mge7SmsBA%2BNfWbAsldugMWZuE7Qdj0IGOOVquhM0irU03cEwd9P5fVAIVwRoLVEiRiNPg%3D&ref=L%3A6459610557059253185&srno=b_1032
"
                   Intex FLASH (White) 
               ","Rs. 1,325",/intex-flash/p/itmed8sfvhr6xgbz?pid=MOBED8SFT3X8RGZH&al=9UVSf0Mge7SmsBA%2BNfWbAsldugMWZuE7Qdj0IGOOVqv8p5uU8EOphyf1Qb2Z6BKDOaX8IEC5y60%3D&ref=L%3A6459610557059253185&srno=b_1033
"
                   Intex Turbo Xtreme (Silver) 
               ","Rs. 1,328",/intex-turbo-xtreme/p/itmede5jyqt3r33u?pid=MOBEDE5JBSFMZUNX&al=9UVSf0Mge7Rd3TuMvX1VAsldugMWZuE7Qdj0IGOOVqu9S2ajakLRItlgjpEAPCi1v1lt7pwJnOg%3D&ref=L%3A6459610557059253185&srno=b_1034
"
                   Intex flash (black, red) 
               ","Rs. 1,330",/intex-flash/p/itmebbxa5hf7hbyq?pid=MOBEBBXAAGNZSGWZ&al=9UVSf0Mge7Rd3TuMvX1VAsldugMWZuE7Qdj0IGOOVqud5sORgHdqlnuWcEzQe%2B%2BZs766gvEfc%2B0%3D&ref=L%3A6459610557059253185&srno=b_1035
"
                   Mtech L3 (Blue) 
               ","Rs. 1,333",/mtech-l3/p/itme73byhmwyrbv8?pid=MOBE43JEKTUYYN5Y&al=9UVSf0Mge7Rd3TuMvX1VAsldugMWZuE7Qdj0IGOOVqvFgWf1zZ3hJZSSHlBSgvHDlyvrnJLB6Ek%3D&ref=L%3A6459610557059253185&srno=b_1036
"
                   Intex Nova (Black) 
               ","Rs. 1,333",/intex-nova/p/itmdwvjrdyebrgfs?pid=MOBDWVJR2DHBC2DH&al=9UVSf0Mge7Rd3TuMvX1VAsldugMWZuE7Qdj0IGOOVqv3zAzfy9AkCF0MVS5AwqP1qNnAxiVFU8E%3D&ref=L%3A6459610557059253185&srno=b_1037
"
                   Micromax X096 (Black) 
               ","Rs. 1,340",/micromax-x096/p/itme73akf4wxhrqq?pid=MOBDUMZGTDNNUNZN&al=9UVSf0Mge7Rd3TuMvX1VAsldugMWZuE7Qdj0IGOOVqtePqJPnCW7WcKanftE2Jev14SufqNyq34%3D&ref=L%3A6459610557059253185&srno=b_1038
"
                   Intex Star (White) 
               ","Rs. 1,340",/intex-star/p/itme8mvhhqgmnn23?pid=MOBE8GHG9C43UFUA&al=9UVSf0Mge7Rd3TuMvX1VAsldugMWZuE7Qdj0IGOOVqvTfgIEW3EVDfHeGHWQ8eCdQNGE2Hi9eVw%3D&ref=L%3A6459610557059253185&srno=b_1039
"
                   Zen M66 Marathon 3000 mAh Battery (Black) 
               ","Rs. 1,340",/zen-m66-marathon-3000-mah-battery/p/itme92ebuhv7pg2a?pid=MOBE92EBZ54GVECY&al=9UVSf0Mge7QjTVvrnHK%2BasldugMWZuE7Qdj0IGOOVqsMKKcboqIZKDeL4ipv7zAb3I5zuwwliio%3D&ref=L%3A9193452790457648927&srno=b_1040
"
                   Spice Power (White Blue) 
               ","Rs. 1,340",/spice-power/p/itmee34xmbgvgnpg?pid=MOBEE34XPW7GZY9P&al=9UVSf0Mge7RrAnXzZoWcqMldugMWZuE7Qdj0IGOOVqsUGmFxyTUPfvPit5JywBF4VfP5F9XBCcQ%3D&ref=L%3A9193452790457648927&srno=b_1041
"
                   Karbonn K phone9 (Champ-White) 
               ","Rs. 1,344",/karbonn-k-phone9/p/itmeejggzsxrb4tm?pid=MOBEEJGGGYNZVNZF&al=9UVSf0Mge7RrAnXzZoWcqMldugMWZuE7Qdj0IGOOVqupme1n%2FtygaBUGdQZBqJ1UvW91v2QmbqM%3D&ref=L%3A9193452790457648927&srno=b_1042
"
                   Spice Style 240 (White) 
               ","Rs. 1,345",/spice-style-240/p/itmecxhf6ghzwykz?pid=MOBECXHFYR8FSEAH&al=9UVSf0Mge7RrAnXzZoWcqMldugMWZuE7Qdj0IGOOVqvIcNrswBOckwBQHrRIdfk0eEDOGmzKR6o%3D&ref=L%3A9193452790457648927&srno=b_1043
